,Sea,Lge,Date,HT,AT,HS,AS,GD,WDL
235063,5,ENG5,2005-08-13,Accrington,Canvey Island,1,0,1,W
235064,5,ENG5,2005-08-13,Aldershot,Tamworth,0,2,-2,L
235065,5,ENG5,2005-08-13,Burton,Grays,1,1,0,D
235066,5,ENG5,2005-08-13,Dagenham and Redbridge,Southport,3,1,2,W
235067,5,ENG5,2005-08-13,Forest Green,Cambridge,1,0,1,W
235068,5,ENG5,2005-08-13,Gravesend,Exeter City,0,2,-2,L
235069,5,ENG5,2005-08-13,Hereford,Scarborough,4,0,4,W
235070,5,ENG5,2005-08-13,Kidderminster,Woking,2,1,1,W
235071,5,ENG5,2005-08-13,Morecambe,Halifax,1,0,1,W
235072,5,ENG5,2005-08-13,Stevenage,Altrincham,3,0,3,W
235073,5,ENG5,2005-08-13,York City,Crawley Town,0,0,0,D
235074,5,ENG5,2005-08-16,Altrincham,Accrington,0,1,-1,L
235075,5,ENG5,2005-08-16,Cambridge,Hereford,2,1,1,W
235076,5,ENG5,2005-08-16,Canvey Island,Aldershot,2,1,1,W
235077,5,ENG5,2005-08-16,Crawley Town,Dagenham and Redbridge,0,0,0,D
235078,5,ENG5,2005-08-16,Exeter City,Kidderminster,1,0,1,W
235079,5,ENG5,2005-08-16,Grays,Gravesend,6,1,5,W
235080,5,ENG5,2005-08-16,Halifax,Burton,1,0,1,W
235081,5,ENG5,2005-08-16,Scarborough,Morecambe,0,1,-1,L
235082,5,ENG5,2005-08-16,Southport,York City,1,4,-3,L
235083,5,ENG5,2005-08-16,Tamworth,Forest Green,0,0,0,D
235084,5,ENG5,2005-08-16,Woking,Stevenage,3,2,1,W
235085,5,ENG5,2005-08-20,Altrincham,Forest Green,2,1,1,W
235086,5,ENG5,2005-08-20,Cambridge,Accrington,3,1,2,W
235087,5,ENG5,2005-08-20,Canvey Island,Gravesend,1,2,-1,L
235088,5,ENG5,2005-08-20,Crawley Town,Hereford,0,2,-2,L
235089,5,ENG5,2005-08-20,Exeter City,Morecambe,2,0,2,W
235090,5,ENG5,2005-08-20,Grays,York City,1,1,0,D
235091,5,ENG5,2005-08-20,Halifax,Aldershot,1,1,0,D
235092,5,ENG5,2005-08-20,Scarborough,Kidderminster,1,1,0,D
235093,5,ENG5,2005-08-20,Southport,Stevenage,3,2,1,W
235094,5,ENG5,2005-08-20,Tamworth,Dagenham and Redbridge,2,2,0,D
235095,5,ENG5,2005-08-20,Woking,Burton,2,2,0,D
235096,5,ENG5,2005-08-26,York City,Woking,2,1,1,W
235097,5,ENG5,2005-08-27,Accrington,Exeter City,1,2,-1,L
235098,5,ENG5,2005-08-27,Aldershot,Altrincham,0,2,-2,L
235099,5,ENG5,2005-08-27,Burton,Canvey Island,1,2,-1,L
235100,5,ENG5,2005-08-27,Dagenham and Redbridge,Scarborough,0,2,-2,L
235101,5,ENG5,2005-08-27,Forest Green,Halifax,2,2,0,D
235102,5,ENG5,2005-08-27,Gravesend,Cambridge,0,0,0,D
235103,5,ENG5,2005-08-27,Hereford,Grays,0,2,-2,L
235104,5,ENG5,2005-08-27,Kidderminster,Southport,1,1,0,D
235105,5,ENG5,2005-08-27,Morecambe,Crawley Town,3,0,3,W
235106,5,ENG5,2005-08-27,Stevenage,Tamworth,3,1,2,W
235107,5,ENG5,2005-08-29,Altrincham,Morecambe,2,0,2,W
235108,5,ENG5,2005-08-29,Cambridge,Kidderminster,0,2,-2,L
235109,5,ENG5,2005-08-29,Canvey Island,Dagenham and Redbridge,1,2,-1,L
235110,5,ENG5,2005-08-29,Crawley Town,Stevenage,1,2,-1,L
235111,5,ENG5,2005-08-29,Exeter City,Forest Green,0,0,0,D
235112,5,ENG5,2005-08-29,Grays,Aldershot,2,1,1,W
235113,5,ENG5,2005-08-29,Halifax,York City,1,0,1,W
235114,5,ENG5,2005-08-29,Scarborough,Accrington,2,2,0,D
235115,5,ENG5,2005-08-29,Southport,Burton,3,2,1,W
235116,5,ENG5,2005-08-29,Tamworth,Hereford,0,1,-1,L
235117,5,ENG5,2005-08-29,Woking,Gravesend,1,3,-2,L
235118,5,ENG5,2005-09-02,Forest Green,Grays,1,2,-1,L
235119,5,ENG5,2005-09-02,Kidderminster,Canvey Island,3,2,1,W
235120,5,ENG5,2005-09-02,York City,Cambridge,1,0,1,W
235121,5,ENG5,2005-09-03,Accrington,Woking,2,1,1,W
235122,5,ENG5,2005-09-03,Burton,Scarborough,2,1,1,W
235123,5,ENG5,2005-09-03,Dagenham and Redbridge,Exeter City,2,2,0,D
235124,5,ENG5,2005-09-03,Gravesend,Southport,2,1,1,W
235125,5,ENG5,2005-09-03,Hereford,Altrincham,0,0,0,D
235126,5,ENG5,2005-09-03,Morecambe,Tamworth,0,0,0,D
235127,5,ENG5,2005-09-03,Stevenage,Halifax,1,0,1,W
235128,5,ENG5,2005-09-05,Aldershot,Crawley Town,3,2,1,W
235129,5,ENG5,2005-09-10,Altrincham,Dagenham and Redbridge,0,5,-5,L
235130,5,ENG5,2005-09-10,Burton,Accrington,0,2,-2,L
235131,5,ENG5,2005-09-10,Crawley Town,Canvey Island,3,1,2,W
235132,5,ENG5,2005-09-10,Exeter City,Cambridge,4,0,4,W
235133,5,ENG5,2005-09-10,Forest Green,York City,1,2,-1,L
235134,5,ENG5,2005-09-10,Grays,Kidderminster,2,2,0,D
235135,5,ENG5,2005-09-10,Halifax,Tamworth,4,0,4,W
235136,5,ENG5,2005-09-10,Morecambe,Aldershot,5,2,3,W
235137,5,ENG5,2005-09-10,Scarborough,Gravesend,3,1,2,W
235138,5,ENG5,2005-09-10,Stevenage,Hereford,0,0,0,D
235139,5,ENG5,2005-09-10,Woking,Southport,1,0,1,W
235140,5,ENG5,2005-09-17,Accrington,Crawley Town,4,2,2,W
235141,5,ENG5,2005-09-17,Aldershot,Stevenage,2,2,0,D
235142,5,ENG5,2005-09-17,Cambridge,Woking,0,2,-2,L
235143,5,ENG5,2005-09-17,Canvey Island,Scarborough,1,0,1,W
235144,5,ENG5,2005-09-17,Dagenham and Redbridge,Burton,3,1,2,W
235145,5,ENG5,2005-09-17,Gravesend,Halifax,4,0,4,W
235146,5,ENG5,2005-09-17,Hereford,Morecambe,1,0,1,W
235147,5,ENG5,2005-09-17,Kidderminster,Forest Green,1,3,-2,L
235148,5,ENG5,2005-09-17,Southport,Exeter City,0,3,-3,L
235149,5,ENG5,2005-09-17,Tamworth,Grays,2,2,0,D
235150,5,ENG5,2005-09-17,York City,Altrincham,5,0,5,W
235151,5,ENG5,2005-09-20,Accrington,Aldershot,3,2,1,W
235152,5,ENG5,2005-09-20,Altrincham,Scarborough,1,1,0,D
235153,5,ENG5,2005-09-20,Burton,Morecambe,0,4,-4,L
235154,5,ENG5,2005-09-20,Forest Green,Crawley Town,2,2,0,D
235155,5,ENG5,2005-09-20,Grays,Cambridge,5,3,2,W
235156,5,ENG5,2005-09-20,Hereford,Gravesend,1,1,0,D
235157,5,ENG5,2005-09-20,Kidderminster,Halifax,0,1,-1,L
235158,5,ENG5,2005-09-20,Southport,Tamworth,1,1,0,D
235159,5,ENG5,2005-09-20,Stevenage,Exeter City,2,0,2,W
235160,5,ENG5,2005-09-20,Woking,Canvey Island,1,1,0,D
235161,5,ENG5,2005-09-20,York City,Dagenham and Redbridge,1,1,0,D
235162,5,ENG5,2005-09-24,Aldershot,York City,2,1,1,W
235163,5,ENG5,2005-09-24,Cambridge,Altrincham,4,0,4,W
235164,5,ENG5,2005-09-24,Canvey Island,Southport,2,1,1,W
235165,5,ENG5,2005-09-24,Crawley Town,Grays,1,3,-2,L
235166,5,ENG5,2005-09-24,Dagenham and Redbridge,Accrington,1,2,-1,L
235167,5,ENG5,2005-09-24,Exeter City,Burton,1,2,-1,L
235168,5,ENG5,2005-09-24,Gravesend,Kidderminster,1,2,-1,L
235169,5,ENG5,2005-09-24,Halifax,Hereford,2,1,1,W
235170,5,ENG5,2005-09-24,Morecambe,Stevenage,4,1,3,W
235171,5,ENG5,2005-09-24,Scarborough,Forest Green,1,0,1,W
235172,5,ENG5,2005-09-24,Tamworth,Woking,0,1,-1,L
235173,5,ENG5,2005-09-27,Aldershot,Hereford,0,1,-1,L
235174,5,ENG5,2005-09-27,Cambridge,Burton,2,2,0,D
235175,5,ENG5,2005-09-27,Canvey Island,Stevenage,1,1,0,D
235176,5,ENG5,2005-09-27,Crawley Town,Kidderminster,2,0,2,W
