,Sea,Lge,Date,HT,AT,HS,AS,GD,WDL
103972,0,SPA2,2000-09-02,Albacete,Tenerife,1,0,1,W
103973,0,SPA2,2000-09-02,Getafe,Cordoba,0,0,0,D
103974,0,SPA2,2000-09-02,Lleida,Eibar,0,0,0,D
103975,0,SPA2,2000-09-03,Compostela,Real Betis,0,0,0,D
103976,0,SPA2,2000-09-03,Elche,Salamanca,2,0,2,W
103977,0,SPA2,2000-09-03,Jaen,Ferrol,1,0,1,W
103978,0,SPA2,2000-09-03,Leganes,Extremadura,1,1,0,D
103979,0,SPA2,2000-09-03,Levante,Athletico Madrid,4,1,3,W
103980,0,SPA2,2000-09-03,Recreativo,Badajoz,0,0,0,D
103981,0,SPA2,2000-09-03,Sevilla FC,Murcia,2,1,1,W
103982,0,SPA2,2000-09-03,Sporting Gijon,UD Las Palmas,0,0,0,D
103983,0,SPA2,2000-09-09,Athletico Madrid,Recreativo,0,1,-1,L
103984,0,SPA2,2000-09-09,UD Las Palmas,Getafe,0,1,-1,L
103985,0,SPA2,2000-09-10,Badajoz,Jaen,0,1,-1,L
103986,0,SPA2,2000-09-10,Real Betis,Elche,1,2,-1,L
103987,0,SPA2,2000-09-10,Cordoba,Levante,1,1,0,D
103988,0,SPA2,2000-09-10,Eibar,Leganes,0,1,-1,L
103989,0,SPA2,2000-09-10,Extremadura,Albacete,1,1,0,D
103990,0,SPA2,2000-09-10,Murcia,Lleida,0,0,0,D
103991,0,SPA2,2000-09-10,Ferrol,Compostela,1,3,-2,L
103992,0,SPA2,2000-09-10,Salamanca,Sevilla FC,0,1,-1,L
103993,0,SPA2,2000-09-10,Tenerife,Sporting Gijon,1,0,1,W
103994,0,SPA2,2000-09-16,Albacete,Eibar,1,3,-2,L
103995,0,SPA2,2000-09-16,Elche,Sevilla FC,1,2,-1,L
103996,0,SPA2,2000-09-17,Real Betis,Ferrol,2,1,1,W
103997,0,SPA2,2000-09-17,Compostela,Badajoz,0,1,-1,L
103998,0,SPA2,2000-09-17,Getafe,Tenerife,0,5,-5,L
103999,0,SPA2,2000-09-17,Jaen,Athletico Madrid,1,0,1,W
104000,0,SPA2,2000-09-17,Leganes,Murcia,3,2,1,W
104001,0,SPA2,2000-09-17,Levante,UD Las Palmas,2,0,2,W
104002,0,SPA2,2000-09-17,Lleida,Salamanca,0,3,-3,L
104003,0,SPA2,2000-09-17,Recreativo,Cordoba,1,0,1,W
104004,0,SPA2,2000-09-17,Sporting Gijon,Extremadura,2,0,2,W
104005,0,SPA2,2000-09-23,Athletico Madrid,Compostela,2,0,2,W
104006,0,SPA2,2000-09-23,Cordoba,Jaen,1,0,1,W
104007,0,SPA2,2000-09-23,Ferrol,Elche,2,1,1,W
104008,0,SPA2,2000-09-23,Tenerife,Levante,1,1,0,D
104009,0,SPA2,2000-09-23,UD Las Palmas,Recreativo,0,0,0,D
104010,0,SPA2,2000-09-24,Badajoz,Real Betis,0,0,0,D
104011,0,SPA2,2000-09-24,Eibar,Sporting Gijon,0,0,0,D
104012,0,SPA2,2000-09-24,Extremadura,Getafe,1,0,1,W
104013,0,SPA2,2000-09-24,Murcia,Albacete,2,0,2,W
