,Sea,Lge,Date,HT,AT,HS,AS,GD,WDL
187784,1,GER2,2001-07-27,MSV Duisburg,RW Ahlen,1,4,-3,L
187785,1,GER2,2001-07-27,Greuther Furth,RW Oberhausen,2,2,0,D
187786,1,GER2,2001-07-27,Saarbrucken,Mannheim,1,3,-2,L
187787,1,GER2,2001-07-28,Arminia Bielefeld,Babelsberg,0,1,-1,L
187788,1,GER2,2001-07-28,Eintracht Frankfurt,Reutlingen,3,1,2,W
187789,1,GER2,2001-07-29,Alemannia Aachen,Mainz 05,0,2,-2,L
187790,1,GER2,2001-07-29,Karlsruher SC,Schweinfurt,1,0,1,W
187791,1,GER2,2001-07-29,Unterhaching,Bochum,0,2,-2,L
187792,1,GER2,2001-07-30,Union Berlin,Hannover 96,1,1,0,D
187793,1,GER2,2001-08-03,RW Ahlen,Greuther Furth,1,0,1,W
187794,1,GER2,2001-08-03,RW Oberhausen,Union Berlin,0,3,-3,L
187795,1,GER2,2001-08-03,Schweinfurt,Saarbrucken,2,1,1,W
187796,1,GER2,2001-08-04,Bochum,Karlsruher SC,1,1,0,D
187797,1,GER2,2001-08-04,Reutlingen,Arminia Bielefeld,2,3,-1,L
187798,1,GER2,2001-08-05,Babelsberg,MSV Duisburg,3,1,2,W
187799,1,GER2,2001-08-05,Hannover 96,Alemannia Aachen,3,0,3,W
187800,1,GER2,2001-08-05,Mainz 05,Unterhaching,2,0,2,W
187801,1,GER2,2001-08-06,Mannheim,Eintracht Frankfurt,0,0,0,D
187802,1,GER2,2001-08-10,Arminia Bielefeld,Mannheim,5,0,5,W
187803,1,GER2,2001-08-10,Bochum,Mainz 05,2,1,1,W
187804,1,GER2,2001-08-10,MSV Duisburg,Reutlingen,3,3,0,D
187805,1,GER2,2001-08-11,Alemannia Aachen,RW Oberhausen,2,1,1,W
187806,1,GER2,2001-08-11,Union Berlin,RW Ahlen,5,0,5,W
187807,1,GER2,2001-08-12,Eintracht Frankfurt,Schweinfurt,2,0,2,W
187808,1,GER2,2001-08-12,Greuther Furth,Babelsberg,1,0,1,W
187809,1,GER2,2001-08-12,Unterhaching,Hannover 96,1,1,0,D
187810,1,GER2,2001-08-13,Karlsruher SC,Saarbrucken,2,0,2,W
187811,1,GER2,2001-08-17,RW Oberhausen,Unterhaching,0,2,-2,L
187812,1,GER2,2001-08-17,Reutlingen,Greuther Furth,0,1,-1,L
187813,1,GER2,2001-08-17,Schweinfurt,Arminia Bielefeld,1,0,1,W
187814,1,GER2,2001-08-18,Babelsberg,Union Berlin,3,2,1,W
187815,1,GER2,2001-08-18,Saarbrucken,Eintracht Frankfurt,0,2,-2,L
187816,1,GER2,2001-08-19,RW Ahlen,Alemannia Aachen,1,0,1,W
187817,1,GER2,2001-08-19,Hannover 96,Bochum,2,0,2,W
187818,1,GER2,2001-08-19,Mainz 05,Karlsruher SC,1,0,1,W
187819,1,GER2,2001-08-20,Mannheim,MSV Duisburg,3,1,2,W
187820,1,GER2,2001-09-07,Mainz 05,Hannover 96,2,2,0,D
187821,1,GER2,2001-09-07,Union Berlin,Reutlingen,5,0,5,W
187822,1,GER2,2001-09-07,Unterhaching,RW Ahlen,2,3,-1,L
187823,1,GER2,2001-09-08,MSV Duisburg,Schweinfurt,0,0,0,D
187824,1,GER2,2001-09-08,Greuther Furth,Mannheim,3,1,2,W
187825,1,GER2,2001-09-09,Alemannia Aachen,Babelsberg,2,2,0,D
187826,1,GER2,2001-09-09,Arminia Bielefeld,Saarbrucken,3,1,2,W
187827,1,GER2,2001-09-09,Bochum,RW Oberhausen,3,3,0,D
187828,1,GER2,2001-09-10,Karlsruher SC,Eintracht Frankfurt,2,3,-1,L
187829,1,GER2,2001-09-14,RW Ahlen,Bochum,2,5,-3,L
187830,1,GER2,2001-09-14,RW Oberhausen,Mainz 05,1,3,-2,L
187831,1,GER2,2001-09-14,Saarbrucken,MSV Duisburg,1,0,1,W
187832,1,GER2,2001-09-15,Babelsberg,Unterhaching,1,4,-3,L
187833,1,GER2,2001-09-15,Reutlingen,Alemannia Aachen,3,1,2,W
187834,1,GER2,2001-09-16,Hannover 96,Karlsruher SC,5,0,5,W
187835,1,GER2,2001-09-16,Mannheim,Union Berlin,1,1,0,D
187836,1,GER2,2001-09-16,Schweinfurt,Greuther Furth,0,0,0,D
187837,1,GER2,2001-09-17,Eintracht Frankfurt,Arminia Bielefeld,0,2,-2,L
187838,1,GER2,2001-09-21,Hannover 96,RW Oberhausen,2,0,2,W
187839,1,GER2,2001-09-21,Karlsruher SC,Arminia Bielefeld,0,1,-1,L
187840,1,GER2,2001-09-21,Unterhaching,Reutlingen,3,2,1,W
187841,1,GER2,2001-09-22,Bochum,Babelsberg,4,1,3,W
187842,1,GER2,2001-09-22,Mainz 05,RW Ahlen,5,1,4,W
187843,1,GER2,2001-09-23,Alemannia Aachen,Mannheim,1,0,1,W
187844,1,GER2,2001-09-23,Greuther Furth,Saarbrucken,3,1,2,W
187845,1,GER2,2001-09-23,Union Berlin,Schweinfurt,3,0,3,W
187846,1,GER2,2001-09-24,MSV Duisburg,Eintracht Frankfurt,1,1,0,D
187847,1,GER2,2001-09-28,Arminia Bielefeld,MSV Duisburg,2,2,0,D
187848,1,GER2,2001-09-28,RW Oberhausen,Karlsruher SC,1,2,-1,L
187849,1,GER2,2001-09-28,Reutlingen,Bochum,3,0,3,W
187850,1,GER2,2001-09-29,Mannheim,Unterhaching,0,1,-1,L
187851,1,GER2,2001-09-29,Schweinfurt,Alemannia Aachen,1,0,1,W
187852,1,GER2,2001-09-30,Babelsberg,Mainz 05,0,1,-1,L
187853,1,GER2,2001-09-30,Eintracht Frankfurt,Greuther Furth,1,4,-3,L
187854,1,GER2,2001-09-30,Saarbrucken,Union Berlin,2,3,-1,L
187855,1,GER2,2001-10-01,RW Ahlen,Hannover 96,2,5,-3,L
187856,1,GER2,2001-10-12,Alemannia Aachen,Saarbrucken,0,0,0,D
187857,1,GER2,2001-10-12,Karlsruher SC,MSV Duisburg,2,0,2,W
187858,1,GER2,2001-10-12,Unterhaching,Schweinfurt,1,0,1,W
187859,1,GER2,2001-10-13,RW Oberhausen,RW Ahlen,2,3,-1,L
187860,1,GER2,2001-10-13,Union Berlin,Eintracht Frankfurt,0,4,-4,L
187861,1,GER2,2001-10-14,Greuther Furth,Arminia Bielefeld,0,1,-1,L
187862,1,GER2,2001-10-14,Hannover 96,Babelsberg,6,1,5,W
187863,1,GER2,2001-10-14,Mainz 05,Reutlingen,2,1,1,W
187864,1,GER2,2001-10-15,Bochum,Mannheim,1,1,0,D
187865,1,GER2,2001-10-19,RW Ahlen,Karlsruher SC,4,1,3,W
187866,1,GER2,2001-10-19,Mannheim,Mainz 05,2,4,-2,L
