,Sea,Lge,Date,HT,AT,HS,AS,GD,WDL
78383,0,SCO1,2000-07-29,Dunfermline Athletic,Aberdeen,0,0,0,D
78384,0,SCO1,2000-07-29,Motherwell,FC Dundee,0,2,-2,L
78385,0,SCO1,2000-07-29,Glasgow Rangers,St Johnstone,2,1,1,W
78386,0,SCO1,2000-07-29,St Mirren,Kilmarnock,0,1,-1,L
78387,0,SCO1,2000-07-30,Dundee United,Celtic Glasgow,1,2,-1,L
78388,0,SCO1,2000-07-30,Hearts,Hibernian,0,0,0,D
78389,0,SCO1,2000-08-05,Aberdeen,St Mirren,2,1,1,W
78390,0,SCO1,2000-08-05,Celtic Glasgow,Motherwell,1,0,1,W
78391,0,SCO1,2000-08-05,FC Dundee,Dunfermline Athletic,3,0,3,W
78392,0,SCO1,2000-08-05,Hibernian,Dundee United,3,0,3,W
78393,0,SCO1,2000-08-05,Kilmarnock,Glasgow Rangers,2,4,-2,L
78394,0,SCO1,2000-08-06,St Johnstone,Hearts,2,2,0,D
78395,0,SCO1,2000-08-12,Dundee United,Motherwell,1,1,0,D
78396,0,SCO1,2000-08-12,Dunfermline Athletic,St Johnstone,1,1,0,D
78397,0,SCO1,2000-08-12,Hibernian,FC Dundee,5,1,4,W
78398,0,SCO1,2000-08-13,Aberdeen,Hearts,1,1,0,D
78399,0,SCO1,2000-08-13,Celtic Glasgow,Kilmarnock,2,1,1,W
78400,0,SCO1,2000-08-13,St Mirren,Glasgow Rangers,1,3,-2,L
78401,0,SCO1,2000-08-16,Kilmarnock,Hibernian,0,1,-1,L
78402,0,SCO1,2000-08-16,Motherwell,Dunfermline Athletic,0,1,-1,L
78403,0,SCO1,2000-08-19,Aberdeen,Hibernian,0,2,-2,L
78404,0,SCO1,2000-08-19,Dundee United,St Johnstone,1,2,-1,L
78405,0,SCO1,2000-08-19,Hearts,Celtic Glasgow,2,4,-2,L
78406,0,SCO1,2000-08-19,Kilmarnock,Motherwell,3,2,1,W
78407,0,SCO1,2000-08-19,Glasgow Rangers,Dunfermline Athletic,4,1,3,W
78408,0,SCO1,2000-08-19,St Mirren,FC Dundee,2,1,1,W
78409,0,SCO1,2000-08-26,Dunfermline Athletic,Dundee United,1,0,1,W
78410,0,SCO1,2000-08-26,Hibernian,St Mirren,2,0,2,W
78411,0,SCO1,2000-08-26,St Johnstone,Kilmarnock,1,1,0,D
78412,0,SCO1,2000-08-27,Celtic Glasgow,Glasgow Rangers,6,2,4,W
78413,0,SCO1,2000-08-27,FC Dundee,Hearts,1,1,0,D
78414,0,SCO1,2000-08-27,Motherwell,Aberdeen,1,1,0,D
78415,0,SCO1,2000-09-09,Aberdeen,St Johnstone,1,1,0,D
78416,0,SCO1,2000-09-09,Celtic Glasgow,Hibernian,3,0,3,W
78417,0,SCO1,2000-09-09,FC Dundee,Glasgow Rangers,1,1,0,D
78418,0,SCO1,2000-09-09,Hearts,Dunfermline Athletic,2,0,2,W
78419,0,SCO1,2000-09-09,Kilmarnock,Dundee United,1,0,1,W
78420,0,SCO1,2000-09-09,St Mirren,Motherwell,0,1,-1,L
78421,0,SCO1,2000-09-16,Dundee United,St Mirren,0,0,0,D
78422,0,SCO1,2000-09-16,Hibernian,Motherwell,2,0,2,W
78423,0,SCO1,2000-09-16,Kilmarnock,Aberdeen,1,0,1,W
78424,0,SCO1,2000-09-16,St Johnstone,FC Dundee,0,0,0,D
78425,0,SCO1,2000-09-17,Glasgow Rangers,Hearts,1,0,1,W
78426,0,SCO1,2000-09-18,Dunfermline Athletic,Celtic Glasgow,1,2,-1,L
78427,0,SCO1,2000-09-20,FC Dundee,Dundee United,3,0,3,W
78428,0,SCO1,2000-09-20,Hearts,St Mirren,2,0,2,W
78429,0,SCO1,2000-09-23,Celtic Glasgow,FC Dundee,1,0,1,W
78430,0,SCO1,2000-09-23,Dundee United,Aberdeen,3,5,-2,L
